,process,region,binning,color,process_type,scale,variation,source_filename,source_histname,alias,title,combine_idx,lnN,shapes,syst_type,direction,variation_alias
317,WJets_16,VR_fail,default,green,BKG,1.0,CMS_bbww_TriggerWeight_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_16.root,MXvsMY_VR_fail__TriggerEff16_down,WJets_16,W+ jets,,,1.0,shapes,Down,TriggerEff16
318,WJets_16,VR_fail,default,green,BKG,1.0,ps_isr,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_16.root,MXvsMY_VR_fail__ISRunc_up,WJets_16,W+ jets,,,1.0,shapes,Up,ISRunc
319,WJets_16,VR_fail,default,green,BKG,1.0,ps_isr,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_16.root,MXvsMY_VR_fail__ISRunc_down,WJets_16,W+ jets,,,1.0,shapes,Down,ISRunc
320,WJets_16,VR_fail,default,green,BKG,1.0,ps_fsr,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_16.root,MXvsMY_VR_fail__FSRunc_up,WJets_16,W+ jets,,,1.0,shapes,Up,FSRunc
321,WJets_16,VR_fail,default,green,BKG,1.0,ps_fsr,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_16.root,MXvsMY_VR_fail__FSRunc_down,WJets_16,W+ jets,,,1.0,shapes,Down,FSRunc
322,WJets_16,VR_fail,default,green,BKG,1.0,QCDscale_V,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_16.root,MXvsMY_VR_fail__QCDscale_uncert_up,WJets_16,W+ jets,,,1.0,shapes,Up,QCDscale_uncert
323,WJets_16,VR_fail,default,green,BKG,1.0,QCDscale_V,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_16.root,MXvsMY_VR_fail__QCDscale_uncert_down,WJets_16,W+ jets,,,1.0,shapes,Down,QCDscale_uncert
324,WJets_16,VR_fail,default,green,BKG,1.0,nominal,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_16.root,MXvsMY_VR_fail__nominal,WJets_16,W+ jets,,,,,,
325,WJets_17,VR_fail,default,green,BKG,1.0,lumi_13TeV_2017,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_17.root,MXvsMY_VR_fail__nominal,WJets_17,W+ jets,,1.02,,lnN,,
326,WJets_17,VR_fail,default,green,BKG,1.0,CMS_pileup_2017,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_17.root,MXvsMY_VR_fail__Pileup_up,WJets_17,W+ jets,,,1.0,shapes,Up,Pileup
327,WJets_17,VR_fail,default,green,BKG,1.0,CMS_pileup_2017,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_17.root,MXvsMY_VR_fail__Pileup_down,WJets_17,W+ jets,,,1.0,shapes,Down,Pileup
328,WJets_17,VR_fail,default,green,BKG,1.0,CMS_res_j_2017,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_17_JER_up.root,MXvsMY_VR_fail__nominal,WJets_17,W+ jets,,,1.0,shapes,Up,JER
329,WJets_17,VR_fail,default,green,BKG,1.0,CMS_res_j_2017,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_17_JER_down.root,MXvsMY_VR_fail__nominal,WJets_17,W+ jets,,,1.0,shapes,Down,JER
330,WJets_17,VR_fail,default,green,BKG,1.0,CMS_scale_j_2017,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_17_JES_up.root,MXvsMY_VR_fail__nominal,WJets_17,W+ jets,,,1.0,shapes,Up,JES
331,WJets_17,VR_fail,default,green,BKG,1.0,CMS_scale_j_2017,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_17_JES_down.root,MXvsMY_VR_fail__nominal,WJets_17,W+ jets,,,1.0,shapes,Down,JES
332,WJets_17,VR_fail,default,green,BKG,1.0,lumi_correlated,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_17.root,MXvsMY_VR_fail__nominal,WJets_17,W+ jets,,1.016,,lnN,,
333,WJets_17,VR_fail,default,green,BKG,1.0,CMS_scale_jm_2017,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_17_JMS_up.root,MXvsMY_VR_fail__nominal,WJets_17,W+ jets,,,1.0,shapes,Up,JMS
334,WJets_17,VR_fail,default,green,BKG,1.0,CMS_scale_jm_2017,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_17_JMS_down.root,MXvsMY_VR_fail__nominal,WJets_17,W+ jets,,,1.0,shapes,Down,JMS
335,WJets_17,VR_fail,default,green,BKG,1.0,CMS_res_jm_2017,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_17_JMR_up.root,MXvsMY_VR_fail__nominal,WJets_17,W+ jets,,,1.0,shapes,Up,JMR
336,WJets_17,VR_fail,default,green,BKG,1.0,CMS_res_jm_2017,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_17_JMR_down.root,MXvsMY_VR_fail__nominal,WJets_17,W+ jets,,,1.0,shapes,Down,JMR
337,WJets_17,VR_fail,default,green,BKG,1.0,CMS_l1_ecal_prefiring_2017,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_17.root,MXvsMY_VR_fail__L1PreFireWeight_up,WJets_17,W+ jets,,,1.0,shapes,Up,L1PreFireWeight
338,WJets_17,VR_fail,default,green,BKG,1.0,CMS_l1_ecal_prefiring_2017,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_17.root,MXvsMY_VR_fail__L1PreFireWeight_down,WJets_17,W+ jets,,,1.0,shapes,Down,L1PreFireWeight
339,WJets_17,VR_fail,default,green,BKG,1.0,CMS_bbww_TriggerWeight_2017,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_17.root,MXvsMY_VR_fail__TriggerEff17_up,WJets_17,W+ jets,,,1.0,shapes,Up,TriggerEff17
340,WJets_17,VR_fail,default,green,BKG,1.0,CMS_bbww_TriggerWeight_2017,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_17.root,MXvsMY_VR_fail__TriggerEff17_down,WJets_17,W+ jets,,,1.0,shapes,Down,TriggerEff17
341,WJets_17,VR_fail,default,green,BKG,1.0,ps_isr,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_17.root,MXvsMY_VR_fail__ISRunc_up,WJets_17,W+ jets,,,1.0,shapes,Up,ISRunc
342,WJets_17,VR_fail,default,green,BKG,1.0,ps_isr,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_17.root,MXvsMY_VR_fail__ISRunc_down,WJets_17,W+ jets,,,1.0,shapes,Down,ISRunc
343,WJets_17,VR_fail,default,green,BKG,1.0,ps_fsr,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_17.root,MXvsMY_VR_fail__FSRunc_up,WJets_17,W+ jets,,,1.0,shapes,Up,FSRunc
344,WJets_17,VR_fail,default,green,BKG,1.0,ps_fsr,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_17.root,MXvsMY_VR_fail__FSRunc_down,WJets_17,W+ jets,,,1.0,shapes,Down,FSRunc
345,WJets_17,VR_fail,default,green,BKG,1.0,QCDscale_V,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_17.root,MXvsMY_VR_fail__QCDscale_uncert_up,WJets_17,W+ jets,,,1.0,shapes,Up,QCDscale_uncert
346,WJets_17,VR_fail,default,green,BKG,1.0,QCDscale_V,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_17.root,MXvsMY_VR_fail__QCDscale_uncert_down,WJets_17,W+ jets,,,1.0,shapes,Down,QCDscale_uncert
347,WJets_17,VR_fail,default,green,BKG,1.0,nominal,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_17.root,MXvsMY_VR_fail__nominal,WJets_17,W+ jets,,,,,,
348,WJets_18,VR_fail,default,green,BKG,1.0,lumi_13TeV_2018,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_18.root,MXvsMY_VR_fail__nominal,WJets_18,W+ jets,,1.015,,lnN,,
349,WJets_18,VR_fail,default,green,BKG,1.0,CMS_pileup_2018,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_18.root,MXvsMY_VR_fail__Pileup_up,WJets_18,W+ jets,,,1.0,shapes,Up,Pileup
350,WJets_18,VR_fail,default,green,BKG,1.0,CMS_pileup_2018,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_18.root,MXvsMY_VR_fail__Pileup_down,WJets_18,W+ jets,,,1.0,shapes,Down,Pileup
351,WJets_18,VR_fail,default,green,BKG,1.0,CMS_res_j_2018,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_18_JER_up.root,MXvsMY_VR_fail__nominal,WJets_18,W+ jets,,,1.0,shapes,Up,JER
352,WJets_18,VR_fail,default,green,BKG,1.0,CMS_res_j_2018,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_18_JER_down.root,MXvsMY_VR_fail__nominal,WJets_18,W+ jets,,,1.0,shapes,Down,JER
353,WJets_18,VR_fail,default,green,BKG,1.0,CMS_scale_j_2018,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_18_JES_up.root,MXvsMY_VR_fail__nominal,WJets_18,W+ jets,,,1.0,shapes,Up,JES
354,WJets_18,VR_fail,default,green,BKG,1.0,CMS_scale_j_2018,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_18_JES_down.root,MXvsMY_VR_fail__nominal,WJets_18,W+ jets,,,1.0,shapes,Down,JES
355,WJets_18,VR_fail,default,green,BKG,1.0,lumi_correlated,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_18.root,MXvsMY_VR_fail__nominal,WJets_18,W+ jets,,1.016,,lnN,,
356,WJets_18,VR_fail,default,green,BKG,1.0,CMS_scale_jm_2018,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_18_JMS_up.root,MXvsMY_VR_fail__nominal,WJets_18,W+ jets,,,1.0,shapes,Up,JMS
357,WJets_18,VR_fail,default,green,BKG,1.0,CMS_scale_jm_2018,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_18_JMS_down.root,MXvsMY_VR_fail__nominal,WJets_18,W+ jets,,,1.0,shapes,Down,JMS
358,WJets_18,VR_fail,default,green,BKG,1.0,CMS_res_jm_2018,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_18_JMR_up.root,MXvsMY_VR_fail__nominal,WJets_18,W+ jets,,,1.0,shapes,Up,JMR
359,WJets_18,VR_fail,default,green,BKG,1.0,CMS_res_jm_2018,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_18_JMR_down.root,MXvsMY_VR_fail__nominal,WJets_18,W+ jets,,,1.0,shapes,Down,JMR
360,WJets_18,VR_fail,default,green,BKG,1.0,CMS_bbww_TriggerWeight_2018,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_18.root,MXvsMY_VR_fail__TriggerEff18_up,WJets_18,W+ jets,,,1.0,shapes,Up,TriggerEff18
361,WJets_18,VR_fail,default,green,BKG,1.0,CMS_bbww_TriggerWeight_2018,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_18.root,MXvsMY_VR_fail__TriggerEff18_down,WJets_18,W+ jets,,,1.0,shapes,Down,TriggerEff18
362,WJets_18,VR_fail,default,green,BKG,1.0,ps_isr,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_18.root,MXvsMY_VR_fail__ISRunc_up,WJets_18,W+ jets,,,1.0,shapes,Up,ISRunc
363,WJets_18,VR_fail,default,green,BKG,1.0,ps_isr,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_18.root,MXvsMY_VR_fail__ISRunc_down,WJets_18,W+ jets,,,1.0,shapes,Down,ISRunc
364,WJets_18,VR_fail,default,green,BKG,1.0,ps_fsr,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_18.root,MXvsMY_VR_fail__FSRunc_up,WJets_18,W+ jets,,,1.0,shapes,Up,FSRunc
365,WJets_18,VR_fail,default,green,BKG,1.0,ps_fsr,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_18.root,MXvsMY_VR_fail__FSRunc_down,WJets_18,W+ jets,,,1.0,shapes,Down,FSRunc
366,WJets_18,VR_fail,default,green,BKG,1.0,QCDscale_V,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_18.root,MXvsMY_VR_fail__QCDscale_uncert_up,WJets_18,W+ jets,,,1.0,shapes,Up,QCDscale_uncert
367,WJets_18,VR_fail,default,green,BKG,1.0,QCDscale_V,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_18.root,MXvsMY_VR_fail__QCDscale_uncert_down,WJets_18,W+ jets,,,1.0,shapes,Down,QCDscale_uncert
368,WJets_18,VR_fail,default,green,BKG,1.0,nominal,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_WJets_18.root,MXvsMY_VR_fail__nominal,WJets_18,W+ jets,,,,,,
369,data_obs,VR_pass,default,black,DATA,1.0,nominal,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_Data_Run2.root,MXvsMY_VR_pass__nominal,Data_Run2,Data,,,,,,
370,NMSSM-XHY-1800-1200_16APV,VR_pass,default,black,SIGNAL,1.0,lumi_13TeV_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16APV.root,MXvsMY_VR_pass__nominal,NMSSM-XHY-1800-1200_16APV,NMSSM,,1.01,,lnN,,
371,NMSSM-XHY-1800-1200_16APV,VR_pass,default,black,SIGNAL,1.0,CMS_pileup_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16APV.root,MXvsMY_VR_pass__Pileup_up,NMSSM-XHY-1800-1200_16APV,NMSSM,,,1.0,shapes,Up,Pileup
372,NMSSM-XHY-1800-1200_16APV,VR_pass,default,black,SIGNAL,1.0,CMS_pileup_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16APV.root,MXvsMY_VR_pass__Pileup_down,NMSSM-XHY-1800-1200_16APV,NMSSM,,,1.0,shapes,Down,Pileup
373,NMSSM-XHY-1800-1200_16APV,VR_pass,default,black,SIGNAL,1.0,CMS_res_j_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16APV_JER_up.root,MXvsMY_VR_pass__nominal,NMSSM-XHY-1800-1200_16APV,NMSSM,,,1.0,shapes,Up,JER
374,NMSSM-XHY-1800-1200_16APV,VR_pass,default,black,SIGNAL,1.0,CMS_res_j_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16APV_JER_down.root,MXvsMY_VR_pass__nominal,NMSSM-XHY-1800-1200_16APV,NMSSM,,,1.0,shapes,Down,JER
375,NMSSM-XHY-1800-1200_16APV,VR_pass,default,black,SIGNAL,1.0,CMS_scale_j_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16APV_JES_up.root,MXvsMY_VR_pass__nominal,NMSSM-XHY-1800-1200_16APV,NMSSM,,,1.0,shapes,Up,JES
376,NMSSM-XHY-1800-1200_16APV,VR_pass,default,black,SIGNAL,1.0,CMS_scale_j_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16APV_JES_down.root,MXvsMY_VR_pass__nominal,NMSSM-XHY-1800-1200_16APV,NMSSM,,,1.0,shapes,Down,JES
377,NMSSM-XHY-1800-1200_16APV,VR_pass,default,black,SIGNAL,1.0,CMS_scale_jm_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16APV_JMS_up.root,MXvsMY_VR_pass__nominal,NMSSM-XHY-1800-1200_16APV,NMSSM,,,1.0,shapes,Up,JMS
378,NMSSM-XHY-1800-1200_16APV,VR_pass,default,black,SIGNAL,1.0,CMS_scale_jm_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16APV_JMS_down.root,MXvsMY_VR_pass__nominal,NMSSM-XHY-1800-1200_16APV,NMSSM,,,1.0,shapes,Down,JMS
379,NMSSM-XHY-1800-1200_16APV,VR_pass,default,black,SIGNAL,1.0,CMS_res_jm_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16APV_JMR_up.root,MXvsMY_VR_pass__nominal,NMSSM-XHY-1800-1200_16APV,NMSSM,,,1.0,shapes,Up,JMR
380,NMSSM-XHY-1800-1200_16APV,VR_pass,default,black,SIGNAL,1.0,CMS_res_jm_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16APV_JMR_down.root,MXvsMY_VR_pass__nominal,NMSSM-XHY-1800-1200_16APV,NMSSM,,,1.0,shapes,Down,JMR
381,NMSSM-XHY-1800-1200_16APV,VR_pass,default,black,SIGNAL,1.0,lumi_correlated,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16APV.root,MXvsMY_VR_pass__nominal,NMSSM-XHY-1800-1200_16APV,NMSSM,,1.016,,lnN,,
382,NMSSM-XHY-1800-1200_16APV,VR_pass,default,black,SIGNAL,1.0,CMS_l1_ecal_prefiring_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16APV.root,MXvsMY_VR_pass__L1PreFireWeight_up,NMSSM-XHY-1800-1200_16APV,NMSSM,,,1.0,shapes,Up,L1PreFireWeight
383,NMSSM-XHY-1800-1200_16APV,VR_pass,default,black,SIGNAL,1.0,CMS_l1_ecal_prefiring_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16APV.root,MXvsMY_VR_pass__L1PreFireWeight_down,NMSSM-XHY-1800-1200_16APV,NMSSM,,,1.0,shapes,Down,L1PreFireWeight
384,NMSSM-XHY-1800-1200_16APV,VR_pass,default,black,SIGNAL,1.0,CMS_bbww_TriggerWeight_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16APV.root,MXvsMY_VR_pass__TriggerEff16_up,NMSSM-XHY-1800-1200_16APV,NMSSM,,,1.0,shapes,Up,TriggerEff16
385,NMSSM-XHY-1800-1200_16APV,VR_pass,default,black,SIGNAL,1.0,CMS_bbww_TriggerWeight_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16APV.root,MXvsMY_VR_pass__TriggerEff16_down,NMSSM-XHY-1800-1200_16APV,NMSSM,,,1.0,shapes,Down,TriggerEff16
386,NMSSM-XHY-1800-1200_16APV,VR_pass,default,black,SIGNAL,1.0,CMS_bbWW_PNetHbb_tag,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16APV.root,MXvsMY_VR_pass__PNetMD_Hbb_tag_up,NMSSM-XHY-1800-1200_16APV,NMSSM,,,1.0,shapes,Up,PNetMD_Hbb_tag
387,NMSSM-XHY-1800-1200_16APV,VR_pass,default,black,SIGNAL,1.0,CMS_bbWW_PNetHbb_tag,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16APV.root,MXvsMY_VR_pass__PNetMD_Hbb_tag_down,NMSSM-XHY-1800-1200_16APV,NMSSM,,,1.0,shapes,Down,PNetMD_Hbb_tag
388,NMSSM-XHY-1800-1200_16APV,VR_pass,default,black,SIGNAL,1.0,CMS_bbWW_PNetWqq_tag,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16APV.root,MXvsMY_VR_pass__PNet_W_tag_up,NMSSM-XHY-1800-1200_16APV,NMSSM,,,1.0,shapes,Up,PNet_W_tag
389,NMSSM-XHY-1800-1200_16APV,VR_pass,default,black,SIGNAL,1.0,CMS_bbWW_PNetWqq_tag,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16APV.root,MXvsMY_VR_pass__PNet_W_tag_down,NMSSM-XHY-1800-1200_16APV,NMSSM,,,1.0,shapes,Down,PNet_W_tag
390,NMSSM-XHY-1800-1200_16APV,VR_pass,default,black,SIGNAL,1.0,nominal,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16APV.root,MXvsMY_VR_pass__nominal,NMSSM-XHY-1800-1200_16APV,NMSSM,,,,,,
391,NMSSM-XHY-1800-1200_16,VR_pass,default,black,SIGNAL,1.0,lumi_13TeV_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16.root,MXvsMY_VR_pass__nominal,NMSSM-XHY-1800-1200_16,NMSSM,,1.01,,lnN,,
392,NMSSM-XHY-1800-1200_16,VR_pass,default,black,SIGNAL,1.0,CMS_pileup_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16.root,MXvsMY_VR_pass__Pileup_up,NMSSM-XHY-1800-1200_16,NMSSM,,,1.0,shapes,Up,Pileup
393,NMSSM-XHY-1800-1200_16,VR_pass,default,black,SIGNAL,1.0,CMS_pileup_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16.root,MXvsMY_VR_pass__Pileup_down,NMSSM-XHY-1800-1200_16,NMSSM,,,1.0,shapes,Down,Pileup
394,NMSSM-XHY-1800-1200_16,VR_pass,default,black,SIGNAL,1.0,CMS_res_j_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16_JER_up.root,MXvsMY_VR_pass__nominal,NMSSM-XHY-1800-1200_16,NMSSM,,,1.0,shapes,Up,JER
395,NMSSM-XHY-1800-1200_16,VR_pass,default,black,SIGNAL,1.0,CMS_res_j_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16_JER_down.root,MXvsMY_VR_pass__nominal,NMSSM-XHY-1800-1200_16,NMSSM,,,1.0,shapes,Down,JER
396,NMSSM-XHY-1800-1200_16,VR_pass,default,black,SIGNAL,1.0,CMS_scale_j_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16_JES_up.root,MXvsMY_VR_pass__nominal,NMSSM-XHY-1800-1200_16,NMSSM,,,1.0,shapes,Up,JES
397,NMSSM-XHY-1800-1200_16,VR_pass,default,black,SIGNAL,1.0,CMS_scale_j_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16_JES_down.root,MXvsMY_VR_pass__nominal,NMSSM-XHY-1800-1200_16,NMSSM,,,1.0,shapes,Down,JES
398,NMSSM-XHY-1800-1200_16,VR_pass,default,black,SIGNAL,1.0,CMS_scale_jm_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16_JMS_up.root,MXvsMY_VR_pass__nominal,NMSSM-XHY-1800-1200_16,NMSSM,,,1.0,shapes,Up,JMS
399,NMSSM-XHY-1800-1200_16,VR_pass,default,black,SIGNAL,1.0,CMS_scale_jm_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16_JMS_down.root,MXvsMY_VR_pass__nominal,NMSSM-XHY-1800-1200_16,NMSSM,,,1.0,shapes,Down,JMS
400,NMSSM-XHY-1800-1200_16,VR_pass,default,black,SIGNAL,1.0,CMS_res_jm_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16_JMR_up.root,MXvsMY_VR_pass__nominal,NMSSM-XHY-1800-1200_16,NMSSM,,,1.0,shapes,Up,JMR
401,NMSSM-XHY-1800-1200_16,VR_pass,default,black,SIGNAL,1.0,CMS_res_jm_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16_JMR_down.root,MXvsMY_VR_pass__nominal,NMSSM-XHY-1800-1200_16,NMSSM,,,1.0,shapes,Down,JMR
402,NMSSM-XHY-1800-1200_16,VR_pass,default,black,SIGNAL,1.0,lumi_correlated,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16.root,MXvsMY_VR_pass__nominal,NMSSM-XHY-1800-1200_16,NMSSM,,1.016,,lnN,,
403,NMSSM-XHY-1800-1200_16,VR_pass,default,black,SIGNAL,1.0,CMS_l1_ecal_prefiring_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16.root,MXvsMY_VR_pass__L1PreFireWeight_up,NMSSM-XHY-1800-1200_16,NMSSM,,,1.0,shapes,Up,L1PreFireWeight
404,NMSSM-XHY-1800-1200_16,VR_pass,default,black,SIGNAL,1.0,CMS_l1_ecal_prefiring_2016,root://cmseos.fnal.gov//store/user/ammitra/XHYbbWW/selection/XHYbbWWselection_NMSSM-XHY-1800-1200_16.root,MXvsMY_VR_pass__L1PreFireWeight_down,NMSSM-XHY-1800-1200_16,NMSSM,,,1.0,shapes,Down,L1PreFireWeight
