,MX,MY,Limit (fb)
168,2400.0,60.0,34.113136291503906
169,2400.0,70.0,24.171266555786133
170,2400.0,80.0,23.452659606933594
171,2400.0,100.0,27.740406036376953
172,2400.0,150.0,220.1623992919922
173,2400.0,190.0,398.4375
174,2400.0,250.0,253.73257446289062
175,2400.0,300.0,39.80764389038086
176,2400.0,350.0,7.267630100250244
177,2400.0,400.0,2.536761522293091
178,2400.0,450.0,0.9622702598571777
179,2400.0,500.0,0.5153656005859375
180,2400.0,600.0,0.3621244430541992
181,2400.0,700.0,0.33166322112083435
182,2400.0,900.0,0.36936694383621216
183,2400.0,1000.0,0.55328369140625
184,2400.0,1100.0,0.47505491971969604
185,2400.0,1200.0,0.4576287269592285
186,2400.0,1300.0,0.47293412685394287
187,2400.0,1400.0,0.5938531160354614
188,2400.0,1600.0,0.45350438356399536
189,2400.0,1800.0,0.6079899072647095
190,2400.0,2000.0,1.0918816328048706
191,2400.0,2200.0,398.828125
192,2200.0,60.0,56.803192138671875
193,2200.0,70.0,39.81305694580078
194,2200.0,80.0,38.96613693237305
195,2200.0,90.0,38.35809326171875
196,2200.0,100.0,44.40581130981445
197,2200.0,125.0,204.06582641601562
198,2200.0,150.0,330.7861328125
199,2200.0,250.0,273.00982666015625
200,2200.0,300.0,32.48291015625
201,2200.0,350.0,5.713354110717773
202,2200.0,400.0,1.9107017517089844
203,2200.0,450.0,0.6950845122337341
204,2200.0,500.0,0.4568138122558594
205,2200.0,700.0,0.3809506297111511
206,2200.0,800.0,0.3809506297111511
207,2200.0,900.0,0.41385650634765625
208,2200.0,1000.0,0.6196030378341675
209,2200.0,1100.0,0.53192138671875
210,2200.0,1200.0,0.52978515625
211,2200.0,1300.0,0.5596923828125
212,2200.0,1400.0,0.7241821885108948
213,2200.0,1600.0,0.6311443448066711
214,2200.0,1800.0,1.6532328128814697
215,2000.0,60.0,84.5898666381836
216,2000.0,70.0,56.65864562988281
217,2000.0,80.0,55.42851257324219
218,2000.0,90.0,52.61250305175781
219,2000.0,100.0,61.503807067871094
220,2000.0,125.0,297.16796875
221,2000.0,150.0,368.505859375
222,2000.0,250.0,261.832763671875
223,2000.0,300.0,30.41069221496582
224,2000.0,350.0,5.496014595031738
225,2000.0,400.0,1.739874243736267
226,2000.0,450.0,0.7483108639717102
227,2000.0,500.0,0.6296467185020447
228,2000.0,600.0,0.6217666864395142
229,2000.0,700.0,0.5774345397949219
230,2000.0,800.0,0.5835376977920532
231,2000.0,900.0,0.6315994262695312
232,2000.0,1000.0,0.9184844493865967
233,2000.0,1100.0,0.8636718988418579
234,2000.0,1200.0,0.8926117420196533
235,2000.0,1300.0,0.98828125
236,2000.0,1600.0,1.7205321788787842
237,1800.0,60.0,106.640625
238,1800.0,70.0,73.30602645874023
239,1800.0,80.0,69.65612411499023
240,1800.0,90.0,68.09277534484863
241,1800.0,100.0,80.01123428344727
242,1800.0,125.0,281.75121307373047
243,1800.0,150.0,413.42041015625
244,1800.0,190.0,560.6015777587891
245,1800.0,300.0,25.769646167755127
246,1800.0,350.0,3.6833226680755615
247,1800.0,400.0,1.2533199787139893
248,1800.0,450.0,0.7425642013549805
249,1800.0,500.0,0.7063083350658417
250,1800.0,600.0,0.7025086879730225
251,1800.0,700.0,0.7210655510425568
252,1800.0,800.0,0.7131564617156982
253,1800.0,900.0,0.6893845647573471
254,1800.0,1000.0,1.041412353515625
255,1800.0,1100.0,0.9782102704048157
256,1800.0,1300.0,1.4421311020851135
257,1800.0,1400.0,2.4996910989284515
258,1800.0,1600.0,1328.2109069824219
259,1600.0,60.0,160.28661727905273
260,1600.0,70.0,112.23357200622559
261,1600.0,80.0,102.17491149902344
262,1600.0,90.0,104.11605834960938
263,1600.0,100.0,122.46872901916504
264,1600.0,125.0,417.74654388427734
265,1600.0,150.0,511.69921875
266,1600.0,190.0,753.3349609375
267,1600.0,250.0,242.09861755371094
268,1600.0,300.0,19.818801879882812
269,1600.0,350.0,2.979697287082672
270,1600.0,400.0,1.404813826084137
271,1600.0,450.0,1.14288330078125
272,1600.0,500.0,1.0779418796300888
273,1600.0,600.0,1.0802166163921356
274,1600.0,700.0,1.116180419921875
275,1600.0,800.0,1.0855378955602646
276,1600.0,900.0,1.103920042514801
277,1600.0,1000.0,1.6757813096046448
278,1600.0,1100.0,1.926727294921875
279,1600.0,1200.0,3.810638189315796
280,1600.0,1300.0,136.746826171875
281,1600.0,1400.0,1544.993896484375
282,1400.0,60.0,229.85374450683594
283,1400.0,70.0,154.04277801513672
284,1400.0,80.0,138.70375633239746
285,1400.0,100.0,163.61324310302734
286,1400.0,125.0,430.58204650878906
287,1400.0,150.0,537.8456878662109
288,1400.0,190.0,625.6142425537109
289,1400.0,250.0,224.37475204467773
290,1400.0,350.0,2.488708347082138
291,1400.0,400.0,1.682281494140625
292,1400.0,450.0,1.596832275390625
293,1400.0,500.0,1.5263652801513672
294,1400.0,600.0,1.554107666015625
295,1400.0,700.0,1.5758070349693298
296,1400.0,800.0,1.530555784702301
297,1400.0,900.0,1.874542087316513
298,1400.0,1000.0,3.6929574608802795
299,1400.0,1100.0,100.34950256347656
300,1400.0,1200.0,1777.7153015136719
301,1200.0,60.0,333.87157440185547
302,1200.0,70.0,241.1701774597168
303,1200.0,80.0,218.50513458251953
304,1200.0,90.0,209.29920196533203
305,1200.0,100.0,244.35745239257812
306,1200.0,125.0,539.8199081420898
307,1200.0,150.0,586.1716842651367
308,1200.0,190.0,572.8188323974609
309,1000.0,60.0,551.3691711425781
310,800.0,250.0,597.5576877593994
311,1000.0,800.0,3106.4453125
312,900.0,70.0,557.4925899505615
313,900.0,90.0,539.9060726165771
314,900.0,125.0,883.5824012756348
315,900.0,600.0,469.49005126953125
316,800.0,80.0,727.5582790374756
317,800.0,90.0,761.4643096923828
318,800.0,300.0,253.34136486053467
319,800.0,400.0,299.33929443359375
320,800.0,150.0,1186.04736328125
321,1200.0,250.0,172.62451171875
322,1200.0,300.0,8.758178353309631
323,1200.0,350.0,3.3053702116012573
324,1200.0,400.0,3.0111050605773926
325,1200.0,450.0,2.916073799133301
326,1200.0,500.0,2.8163528442382812
327,1200.0,600.0,2.767057418823242
328,1200.0,700.0,3.033120632171631
329,1200.0,800.0,5.767239332199097
330,1200.0,900.0,103.74575614929199
331,1200.0,1000.0,2275.31494140625
332,1000.0,70.0,397.27760314941406
333,1000.0,80.0,341.641845703125
334,1000.0,90.0,361.40625
335,1000.0,100.0,442.3223876953125
336,1000.0,125.0,684.3977355957031
337,1000.0,150.0,738.4104156494141
338,1000.0,190.0,607.810173034668
339,1000.0,250.0,227.90626525878906
340,1000.0,300.0,15.348174571990967
341,1000.0,350.0,9.424205422401428
342,1000.0,400.0,8.606548309326172
343,1000.0,450.0,8.661773204803467
344,1000.0,500.0,8.339218497276306
345,1000.0,600.0,15.297935009002686
346,1000.0,700.0,226.65342330932617
347,900.0,60.0,778.9823532104492
348,900.0,80.0,548.6993312835693
349,900.0,100.0,599.0828514099121
350,900.0,150.0,943.1625366210938
351,900.0,250.0,303.58619689941406
352,900.0,300.0,36.999741196632385
353,900.0,400.0,23.17657470703125
354,900.0,500.0,37.11662292480469
355,900.0,700.0,4043.187713623047
356,800.0,60.0,1048.9599227905273
357,800.0,70.0,816.5342330932617
358,800.0,125.0,1227.24609375
359,800.0,100.0,895.3710556030273
360,800.0,500.0,1306.1437606811523
361,800.0,600.0,4783.032608032227
362,700.0,60.0,1443.438720703125
363,700.0,70.0,1198.0899810791016
364,700.0,80.0,1012.6416206359863
365,700.0,90.0,1057.048225402832
366,700.0,100.0,1194.4622993469238
367,700.0,125.0,1655.2148818969727
368,700.0,150.0,1651.0839462280273
369,700.0,250.0,1604.4891357421875
370,700.0,300.0,1620.2194213867188
371,700.0,400.0,2791.9044494628906
372,600.0,60.0,2157.5389862060547
373,600.0,70.0,1570.05615234375
374,500.0,70.0,4974.570465087891
375,700.0,500.0,10562.166595458984
376,600.0,80.0,1627.0475387573242
377,600.0,90.0,1702.8417587280273
378,600.0,100.0,2018.5546875
379,600.0,300.0,5461.177825927734
380,500.0,60.0,4018.9647674560547
381,500.0,80.0,3599.498748779297
382,600.0,125.0,2965.7814025878906
383,600.0,150.0,3838.3445739746094
