,MX,MY,Limit (fb)
124,2400.0,900.0,0.8802148699760437
125,2400.0,1000.0,1.232007622718811
126,2400.0,1100.0,1.0711005926132202
127,2400.0,1200.0,1.0307433605194092
128,2400.0,1300.0,1.063541054725647
129,2400.0,1400.0,1.3201926946640015
130,2400.0,1600.0,1.0511438846588135
131,2400.0,1800.0,1.4108052253723145
132,2400.0,2000.0,2.73345947265625
133,2400.0,2200.0,734.8275756835938
134,2200.0,300.0,80.6925277709961
135,2200.0,350.0,14.484800338745117
136,2200.0,400.0,4.740685939788818
137,2200.0,450.0,1.762215495109558
138,2200.0,500.0,1.1135410070419312
139,2200.0,700.0,0.9262863397598267
140,2200.0,800.0,0.9262863397598267
141,2200.0,900.0,0.9812525510787964
142,2200.0,1000.0,1.371111273765564
143,2200.0,1100.0,1.1875413656234741
144,2200.0,1200.0,1.179682970046997
145,2200.0,1300.0,1.2430144548416138
146,2200.0,1400.0,1.5998824834823608
147,2200.0,1600.0,1.459120512008667
148,2200.0,1800.0,3.836230516433716
149,2000.0,300.0,72.92845916748047
150,2000.0,350.0,13.097203254699707
151,2000.0,400.0,4.214478492736816
152,2000.0,450.0,1.7945383787155151
153,2000.0,500.0,1.4816914796829224
154,2000.0,600.0,1.4375054836273193
155,2000.0,700.0,1.3674038648605347
156,2000.0,800.0,1.3800535202026367
157,2000.0,900.0,1.4494574069976807
158,2000.0,1000.0,1.9945523738861084
159,2000.0,1100.0,1.8921982049942017
160,2000.0,1200.0,1.9486818313598633
161,2000.0,1300.0,2.1594719886779785
162,2000.0,1600.0,4.061283111572266
163,1800.0,300.0,60.179524421691895
164,1800.0,350.0,8.777492046356201
165,1800.0,400.0,2.9091638326644897
166,1800.0,450.0,1.7495357990264893
167,1800.0,500.0,1.6185607016086578
168,1800.0,600.0,1.5921901166439056
169,1800.0,700.0,1.634248048067093
170,1800.0,800.0,1.61802738904953
171,1800.0,900.0,1.5681570768356323
172,1800.0,1000.0,2.294643372297287
173,1800.0,1100.0,2.176831215620041
174,1800.0,1300.0,3.217674195766449
175,1800.0,1400.0,5.8219873905181885
176,1800.0,1600.0,1858.690185546875
177,1600.0,300.0,45.182151794433594
178,1600.0,350.0,6.718287467956543
179,1600.0,400.0,3.1477001309394836
180,1600.0,450.0,2.5382164120674133
181,1600.0,500.0,2.414068877696991
182,1600.0,600.0,2.426712214946747
183,1600.0,700.0,2.4789123237133026
184,1600.0,800.0,2.419608235359192
185,1600.0,900.0,2.461636960506439
186,1600.0,1000.0,3.6422815918922424
187,1600.0,1100.0,4.225053787231445
188,1600.0,1200.0,8.378390073776245
189,1600.0,1300.0,309.0469169616699
190,1600.0,1400.0,2639.6380615234375
191,1400.0,350.0,5.512632727622986
192,1400.0,400.0,3.7361598014831543
193,1400.0,450.0,3.5370755195617676
194,1400.0,500.0,3.466731905937195
195,1400.0,600.0,3.4333759546279907
196,1400.0,700.0,3.450460731983185
197,1400.0,800.0,3.4040567278862
198,1400.0,900.0,4.14128839969635
199,1400.0,1000.0,8.209800720214844
200,1400.0,1100.0,229.94831085205078
201,1400.0,1200.0,4675.881042480469
202,1000.0,800.0,7156.94580078125
203,900.0,600.0,1237.9538536071777
204,800.0,300.0,1064.9624824523926
205,800.0,400.0,1338.2824897766113
206,1200.0,300.0,19.99550461769104
207,1200.0,350.0,7.507267594337463
208,1200.0,400.0,6.7784202098846436
209,1200.0,450.0,6.540580987930298
210,1200.0,500.0,6.302741765975952
211,1200.0,600.0,6.151435375213623
212,1200.0,700.0,6.742919683456421
213,1200.0,800.0,12.695231437683105
214,1200.0,900.0,242.27615356445312
215,1200.0,1000.0,4494.5159912109375
216,1000.0,300.0,37.27968692779541
217,1000.0,350.0,23.09537172317505
218,1000.0,400.0,20.404043197631836
219,1000.0,450.0,20.150959491729736
220,1000.0,500.0,19.522879123687744
221,1000.0,600.0,35.27557849884033
222,1000.0,700.0,529.9344253540039
223,900.0,300.0,108.78932476043701
224,900.0,400.0,64.70474004745483
225,900.0,500.0,101.50249004364014
226,900.0,700.0,9830.791473388672
227,800.0,500.0,3939.0731811523438
228,800.0,600.0,11512.175750732422
229,1000.0,100.0,11.130880355834961
230,1000.0,125.0,8.08582878112793
231,1000.0,150.0,10.382718086242676
232,1000.0,190.0,17.27820587158203
233,1000.0,250.0,59.57115936279297
234,1000.0,60.0,5.297541618347168
235,1000.0,80.0,5.338834762573242
236,1200.0,100.0,6.117258071899414
237,1200.0,150.0,4.517475605010986
238,1200.0,190.0,6.83782958984375
239,1200.0,250.0,13.391201972961426
240,1200.0,60.0,2.870163679122925
241,1200.0,80.0,3.008017063140869
242,1400.0,100.0,3.795027732849121
243,1400.0,125.0,2.3425400257110596
244,1400.0,150.0,2.738752841949463
245,1400.0,190.0,3.9329473972320557
246,1400.0,250.0,6.527019023895264
247,1400.0,60.0,2.009866714477539
248,1400.0,80.0,2.001075267791748
249,1600.0,100.0,2.9377124309539795
250,1600.0,125.0,1.8151674270629883
251,1600.0,150.0,2.0781588554382324
252,1600.0,190.0,2.8645079135894775
253,1600.0,250.0,4.1443986892700195
254,1600.0,60.0,1.610390067100525
255,1600.0,80.0,1.6201547384262085
256,1800.0,100.0,2.156013250350952
257,1800.0,125.0,1.3564488887786865
258,1800.0,150.0,1.4770015478134155
259,1800.0,190.0,1.8985025882720947
260,1800.0,250.0,2.559368848800659
261,1800.0,60.0,1.2332804203033447
262,1800.0,80.0,1.25494384765625
263,2000.0,100.0,1.9305387735366821
264,2000.0,125.0,1.1886048316955566
265,2000.0,150.0,1.3114482164382935
266,2000.0,190.0,1.6309703588485718
267,2000.0,250.0,2.201809883117676
268,2000.0,60.0,1.165048599243164
269,2000.0,80.0,1.1586345434188843
270,2200.0,100.0,1.537679672241211
271,2200.0,125.0,0.8986052870750427
272,2200.0,150.0,0.9353243708610535
273,2200.0,190.0,1.1226354837417603
274,2200.0,250.0,1.4884905815124512
275,2200.0,60.0,0.9353243708610535
276,2200.0,80.0,0.9164295792579651
277,2400.0,100.0,1.3386050462722778
278,2400.0,125.0,0.7997307181358337
279,2400.0,150.0,0.8230854868888855
280,2400.0,190.0,0.9890192747116089
281,2400.0,250.0,1.2787978649139404
282,2400.0,60.0,0.8063530325889587
283,2400.0,80.0,0.8065953254699707
284,2600.0,100.0,1.2390676736831665
285,2600.0,125.0,0.755110502243042
286,2600.0,150.0,0.7720677852630615
287,2600.0,190.0,0.9096331000328064
288,2600.0,250.0,1.1795135736465454
289,2600.0,80.0,0.7654075026512146
290,2800.0,100.0,1.17728590965271
291,2800.0,125.0,0.7276519536972046
292,2800.0,150.0,0.7346012592315674
293,2800.0,190.0,0.8441250920295715
294,2800.0,250.0,1.105372667312622
295,2800.0,60.0,0.6683318018913269
296,2800.0,80.0,0.6898964643478394
297,3000.0,100.0,1.0728429555892944
298,3000.0,125.0,0.6674690842628479
299,3000.0,150.0,0.6831948161125183
300,3000.0,190.0,0.755110502243042
301,3000.0,250.0,0.9836230874061584
302,3000.0,60.0,0.6018725633621216
303,3000.0,80.0,0.6325230598449707
304,3500.0,100.0,0.7674646973609924
305,3500.0,125.0,0.5278659462928772
306,3500.0,150.0,0.5241222381591797
307,3500.0,190.0,0.5316097140312195
308,3500.0,250.0,0.6879520416259766
309,3500.0,60.0,0.4286571145057678
310,3500.0,80.0,0.4697481095790863
311,4000.0,100.0,0.7150524854660034
312,4000.0,125.0,0.48855680227279663
313,4000.0,150.0,0.4866849184036255
314,4000.0,190.0,0.4979161024093628
315,4000.0,250.0,0.6247411966323853
316,4000.0,60.0,0.3799886107444763
317,4000.0,80.0,0.4192977845668793
318,600.0,60.0,8049.8193359375
319,600.0,80.0,5289.34375
320,700.0,100.0,1702.8616943359375
321,700.0,125.0,1713.275146484375
322,700.0,150.0,2134.6865234375
323,700.0,250.0,4700.04931640625
324,700.0,60.0,1175.018798828125
325,700.0,80.0,1160.798095703125
326,800.0,100.0,47.325645446777344
327,800.0,125.0,34.619503021240234
328,800.0,150.0,57.2948112487793
329,800.0,250.0,1158.37255859375
330,800.0,60.0,20.704429626464844
331,800.0,80.0,23.6481876373291
332,900.0,100.0,19.30604362487793
333,900.0,125.0,13.120135307312012
334,900.0,150.0,17.091686248779297
335,900.0,250.0,108.2576675415039
336,900.0,60.0,8.847622871398926
337,900.0,80.0,9.060462951660156
